source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note,source_label
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,16.813466730304103,7.4922680706016935,2.322559237093814,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,17.233466730304105,5.088775690094407,1.9613249374566295,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,17.233466730304105,5.088775690094407,1.9613249374566295,18.0071,blind_harmonic_sum,0.804701,0.9100,0.0202,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,17.233466730304105,5.088775690094407,1.9613249374566295,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,17.583466730304107,3.6864921026598068,1.6771197238025124,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,17.583466730304107,3.6864921026598068,1.6771197238025124,18.0071,blind_harmonic_sum,0.804701,0.8950,0.0217,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,17.583466730304107,3.6864921026598068,1.6771197238025124,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,19.093466730304105,0.9175152848495115,0.7068470861801118,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,19.093466730304105,0.9175152848495115,0.7068470861801118,18.0071,blind_harmonic_sum,0.804701,0.9300,0.0180,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,19.093466730304105,0.9175152848495115,0.7068470861801118,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,19.89346673030411,0.4391504254949518,0.3952654760646887,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,19.89346673030411,0.4391504254949518,0.3952654760646887,18.0071,blind_harmonic_sum,0.804701,0.8750,0.0234,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,19.89346673030411,0.4391504254949518,0.3952654760646887,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.1,35.0,3500.0,VALID,27.240000000000002,1155083.3078066139,13.083466730304107,232.60192675414365,5.921191051315392,18.0071,global_max,0.427687,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.1,35.0,3500.0,VALID,27.240000000000002,1155083.3078066139,13.083466730304107,232.60192675414365,5.921191051315392,18.0071,blind_harmonic_sum,0.804701,0.8600,0.0245,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.1,35.0,3500.0,VALID,27.240000000000002,1155083.3078066139,13.083466730304107,232.60192675414365,5.921191051315392,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,14.593466730304105,57.891300764863615,4.425127867322506,18.0071,global_max,0.427687,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,14.593466730304105,57.891300764863615,4.425127867322506,18.0071,blind_harmonic_sum,0.804701,0.9100,0.0202,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,14.593466730304105,57.891300764863615,4.425127867322506,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,15.803466730304105,18.99386329314764,3.2522417957992094,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,15.803466730304105,18.99386329314764,3.2522417957992094,18.0071,blind_harmonic_sum,0.804701,0.8850,0.0226,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,15.803466730304105,18.99386329314764,3.2522417957992094,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,16.57346673030411,9.34573167555729,2.536903026151153,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,16.57346673030411,9.34573167555729,2.536903026151153,18.0071,blind_harmonic_sum,0.804701,0.9250,0.0186,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,16.57346673030411,9.34573167555729,2.536903026151153,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,17.313466730304103,4.727301565960587,1.8948751277608589,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,17.313466730304103,4.727301565960587,1.8948751277608589,18.0071,blind_harmonic_sum,0.804701,0.8800,0.0230,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,17.313466730304103,4.727301565960587,1.8948751277608589,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,17.733466730304105,3.21080039607733,1.5609116377843648,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,17.733466730304105,3.21080039607733,1.5609116377843648,18.0071,blind_harmonic_sum,0.804701,0.8750,0.0234,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,17.733466730304105,3.21080039607733,1.5609116377843648,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,18.083466730304107,2.3260192675414357,1.3048119018680175,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,18.083466730304107,2.3260192675414357,1.3048119018680175,18.0071,blind_harmonic_sum,0.804701,0.8900,0.0221,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,18.083466730304107,2.3260192675414357,1.3048119018680175,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,19.593466730304105,0.5789130076486358,0.49589550656138726,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,19.593466730304105,0.5789130076486358,0.49589550656138726,18.0071,blind_harmonic_sum,0.804701,0.8500,0.0252,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,19.593466730304105,0.5789130076486358,0.49589550656138726,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,20.39346673030411,0.27708518629764173,0.26554966818807874,18.0071,global_max,0.427687,0.9850,0.0086,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,20.39346673030411,0.27708518629764173,0.26554966818807874,18.0071,blind_harmonic_sum,0.804701,0.8100,0.0277,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,20.39346673030411,0.27708518629764173,0.26554966818807874,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.1,35.0,3500.0,VALID,27.240000000000002,1155083.3078066139,14.083466730304107,92.60049492538391,4.928195362838717,18.0071,global_max,0.427687,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.1,35.0,3500.0,VALID,27.240000000000002,1155083.3078066139,14.083466730304107,92.60049492538391,4.928195362838717,18.0071,blind_harmonic_sum,0.804701,0.8550,0.0249,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.1,35.0,3500.0,VALID,27.240000000000002,1155083.3078066139,14.083466730304107,92.60049492538391,4.928195362838717,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,15.593466730304105,23.046941947161358,3.452649637334226,18.0071,global_max,0.427687,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,15.593466730304105,23.046941947161358,3.452649637334226,18.0071,blind_harmonic_sum,0.804701,0.8450,0.0256,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,15.593466730304105,23.046941947161358,3.452649637334226,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,16.803466730304105,7.561593173514938,2.3313864683768717,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,16.803466730304105,7.561593173514938,2.3313864683768717,18.0071,blind_harmonic_sum,0.804701,0.9150,0.0197,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,16.803466730304105,7.561593173514938,2.3313864683768717,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,17.57346673030411,3.720602794108308,1.684993647771498,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,17.57346673030411,3.720602794108308,1.684993647771498,18.0071,blind_harmonic_sum,0.804701,0.9200,0.0192,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,17.57346673030411,3.720602794108308,1.684993647771498,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,18.313466730304103,1.8819726507776855,1.1492246378702444,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
