source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note
VY,270000.0,1420.0,10000000000.0,2.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,22.808203673087533,0.029972193709226262,0.032063750399692656,18.0071,oracle_single_freq,0.093194,0.8750,0.0234,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,23.608203673087537,0.014345593842158914,0.015464867590711607,18.0071,global_max,0.427687,0.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,23.608203673087537,0.014345593842158914,0.015464867590711607,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,23.608203673087537,0.014345593842158914,0.015464867590711607,18.0071,oracle_single_freq,0.093194,0.3550,0.0338,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,17.45707067785716,4.141634110682148,1.777752920282101,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,17.45707067785716,4.141634110682148,1.777752920282101,18.0071,blind_harmonic_sum,0.804701,0.8450,0.0256,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,17.45707067785716,4.141634110682148,1.777752920282101,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,18.96707067785716,1.0307936366019261,0.7691644847324925,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,18.96707067785716,1.0307936366019261,0.7691644847324925,18.0071,blind_harmonic_sum,0.804701,0.9000,0.0212,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,18.96707067785716,1.0307936366019261,0.7691644847324925,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,20.477070677857157,0.25654982860956277,0.24794928815335018,18.0071,global_max,0.427687,0.9950,0.0050,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,20.477070677857157,0.25654982860956277,0.24794928815335018,18.0071,blind_harmonic_sum,0.804701,0.8050,0.0280,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,20.477070677857157,0.25654982860956277,0.24794928815335018,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,21.27707067785716,0.12279246815275159,0.12574872666172668,18.0071,global_max,0.427687,0.9150,0.0197,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,21.27707067785716,0.12279246815275159,0.12574872666172668,18.0071,blind_harmonic_sum,0.804701,0.4800,0.0353,200,42,
VY,270000.0,1420.0,20000000000.0,0.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,21.27707067785716,0.12279246815275159,0.12574872666172668,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,17.95707067785716,2.6131944602845945,1.3947283392618064,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,17.95707067785716,2.6131944602845945,1.3947283392618064,18.0071,blind_harmonic_sum,0.804701,0.8900,0.0221,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,17.95707067785716,2.6131944602845945,1.3947283392618064,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,19.46707067785716,0.6503868156574326,0.5439643638940522,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,19.46707067785716,0.6503868156574326,0.5439643638940522,18.0071,blind_harmonic_sum,0.804701,0.8650,0.0242,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,19.46707067785716,0.6503868156574326,0.5439643638940522,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,20.977070677857157,0.1618719985863384,0.16289571305819747,18.0071,global_max,0.427687,0.9750,0.0110,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,20.977070677857157,0.1618719985863384,0.16289571305819747,18.0071,blind_harmonic_sum,0.804701,0.6850,0.0328,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,20.977070677857157,0.1618719985863384,0.16289571305819747,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,21.77707067785716,0.07747680962782885,0.08101982919549708,18.0071,global_max,0.427687,0.7400,0.0310,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,21.77707067785716,0.07747680962782885,0.08101982919549708,18.0071,blind_harmonic_sum,0.804701,0.3150,0.0328,200,42,
VY,270000.0,1420.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,21.77707067785716,0.07747680962782885,0.08101982919549708,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,18.45707067785716,1.6488142372715193,1.0576287551647727,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,18.45707067785716,1.6488142372715193,1.0576287551647727,18.0071,blind_harmonic_sum,0.804701,0.9150,0.0197,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,18.45707067785716,1.6488142372715193,1.0576287551647727,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,19.96707067785716,0.4103663380921426,0.3733298347367909,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,19.96707067785716,0.4103663380921426,0.3733298347367909,18.0071,blind_harmonic_sum,0.804701,0.8350,0.0262,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,19.96707067785716,0.4103663380921426,0.3733298347367909,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,21.477070677857157,0.10213432637373769,0.10558632215085238,18.0071,global_max,0.427687,0.9250,0.0186,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,21.477070677857157,0.10213432637373769,0.10558632215085238,18.0071,blind_harmonic_sum,0.804701,0.5150,0.0353,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,21.477070677857157,0.10213432637373769,0.10558632215085238,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,22.27707067785716,0.048884562061572344,0.05181923330948416,18.0071,global_max,0.427687,0.2050,0.0285,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,22.27707067785716,0.048884562061572344,0.05181923330948416,18.0071,blind_harmonic_sum,0.804701,0.1200,0.0230,200,42,
VY,270000.0,1420.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,22.27707067785716,0.048884562061572344,0.05181923330948416,18.0071,oracle_single_freq,0.093194,0.9900,0.0070,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,19.45707067785716,0.6564047707684872,0.5479161817121779,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,19.45707067785716,0.6564047707684872,0.5479161817121779,18.0071,blind_harmonic_sum,0.804701,0.8600,0.0245,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,29.651590589602534,75475.84165861145,19.45707067785716,0.6564047707684872,0.5479161817121779,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,20.96707067785716,0.16336978174826275,0.16429444728398357,18.0071,global_max,0.427687,0.9750,0.0110,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,20.96707067785716,0.16336978174826275,0.16429444728398357,18.0071,blind_harmonic_sum,0.804701,0.6700,0.0332,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,31.161590589602532,75475.84165861145,20.96707067785716,0.16336978174826275,0.16429444728398357,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,22.477070677857157,0.040660407689036136,0.043272579953688266,18.0071,global_max,0.427687,0.0850,0.0197,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,22.477070677857157,0.040660407689036136,0.043272579953688266,18.0071,blind_harmonic_sum,0.804701,0.0600,0.0168,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,32.67159058960253,75475.84165861145,22.477070677857157,0.040660407689036136,0.043272579953688266,18.0071,oracle_single_freq,0.093194,0.9750,0.0110,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,23.27707067785716,0.019461294686079406,0.02092685453171758,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,23.27707067785716,0.019461294686079406,0.02092685453171758,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
VY,270000.0,1420.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,33.471590589602535,75475.84165861145,23.27707067785716,0.019461294686079406,0.02092685453171758,18.0071,oracle_single_freq,0.093194,0.5350,0.0353,200,42,
